"Watershed","date","Trap","invert","size","count_zero"
6,2018-06-25,7,"Terrestrial","Small",2
6,2018-06-25,3,"Terrestrial","Small",3
6,2018-06-25,6,"Terrestrial","Small",1
6,2018-06-25,8,"Terrestrial","Small",0
6,2018-06-25,5,"Terrestrial","Small",0
6,2018-06-25,9,"Terrestrial","Small",0
6,2018-06-25,4,"Terrestrial","Small",0
6,2018-06-25,1,"Terrestrial","Small",0
6,2018-07-02,7,"Terrestrial","Small",0
6,2018-07-02,9,"Terrestrial","Small",0
6,2018-07-02,1,"Terrestrial","Small",0
6,2018-07-02,10,"Terrestrial","Small",0
6,2018-07-02,8,"Terrestrial","Small",0
6,2018-07-02,5,"Terrestrial","Small",0
6,2018-07-02,6,"Terrestrial","Small",0
6,2018-07-02,2,"Terrestrial","Small",0
6,2018-07-02,3,"Terrestrial","Small",0
6,2018-07-02,4,"Terrestrial","Small",0
6,2018-07-09,5,"Terrestrial","Small",0
6,2018-07-09,6,"Terrestrial","Small",0
6,2018-07-09,10,"Terrestrial","Small",0
6,2018-07-09,8,"Terrestrial","Small",0
6,2018-07-09,1,"Terrestrial","Small",0
6,2018-07-09,3,"Terrestrial","Small",0
6,2018-07-09,7,"Terrestrial","Small",0
6,2018-07-09,2,"Terrestrial","Small",0
6,2018-07-09,9,"Terrestrial","Small",0
6,2018-07-09,4,"Terrestrial","Small",0
6,2018-07-16,10,"Terrestrial","Small",0
6,2018-07-16,1,"Terrestrial","Small",1
6,2018-07-16,6,"Terrestrial","Small",0
6,2018-07-16,7,"Terrestrial","Small",0
6,2018-07-16,8,"Terrestrial","Small",0
6,2018-07-16,9,"Terrestrial","Small",0
6,2018-07-16,3,"Terrestrial","Small",0
6,2018-07-16,5,"Terrestrial","Small",0
6,2018-07-16,4,"Terrestrial","Small",0
6,2018-07-16,2,"Terrestrial","Small",0
6,2018-07-23,2,"Terrestrial","Small",0
6,2018-07-23,1,"Terrestrial","Small",0
6,2018-07-23,8,"Terrestrial","Small",0
6,2018-07-23,5,"Terrestrial","Small",0
6,2018-07-23,4,"Terrestrial","Small",0
6,2018-07-23,7,"Terrestrial","Small",0
6,2018-07-23,6,"Terrestrial","Small",0
6,2018-07-23,3,"Terrestrial","Small",0
6,2018-07-30,8,"Terrestrial","Small",0
6,2018-07-30,10,"Terrestrial","Small",0
6,2018-07-30,1,"Terrestrial","Small",0
6,2018-07-30,6,"Terrestrial","Small",0
6,2018-07-30,4,"Terrestrial","Small",0
6,2018-07-30,7,"Terrestrial","Small",0
6,2018-07-30,5,"Terrestrial","Small",0
6,2018-07-30,9,"Terrestrial","Small",0
6,2018-07-30,3,"Terrestrial","Small",0
6,2018-07-30,2,"Terrestrial","Small",0
6,2018-08-06,5,"Terrestrial","Small",0
6,2018-08-06,8,"Terrestrial","Small",0
6,2018-08-06,10,"Terrestrial","Small",0
6,2018-08-06,9,"Terrestrial","Small",0
6,2018-08-06,1,"Terrestrial","Small",0
6,2018-08-06,4,"Terrestrial","Small",0
6,2018-08-06,2,"Terrestrial","Small",0
6,2018-08-06,3,"Terrestrial","Small",0
6,2018-08-06,7,"Terrestrial","Small",0
6,2018-08-06,6,"Terrestrial","Small",0
6,2018-08-13,7,"Terrestrial","Small",0
6,2018-08-13,4,"Terrestrial","Small",0
6,2018-08-13,5,"Terrestrial","Small",0
6,2018-08-13,6,"Terrestrial","Small",0
6,2018-08-13,10,"Terrestrial","Small",0
6,2018-08-13,2,"Terrestrial","Small",0
6,2018-08-13,1,"Terrestrial","Small",0
6,2018-08-13,3,"Terrestrial","Small",0
6,2018-08-13,9,"Terrestrial","Small",0
6,2018-08-13,8,"Terrestrial","Small",0
6,2018-08-20,7,"Terrestrial","Small",0
6,2018-08-20,2,"Terrestrial","Small",0
6,2018-08-20,4,"Terrestrial","Small",0
6,2018-08-20,3,"Terrestrial","Small",0
6,2018-08-20,6,"Terrestrial","Small",0
6,2018-08-20,10,"Terrestrial","Small",0
6,2018-08-20,5,"Terrestrial","Small",0
6,2018-08-20,1,"Terrestrial","Small",0
6,2018-08-20,8,"Terrestrial","Small",0
6,2018-08-20,9,"Terrestrial","Small",0
6,2018-08-27,5,"Terrestrial","Small",0
6,2018-08-27,3,"Terrestrial","Small",0
6,2018-08-27,6,"Terrestrial","Small",0
6,2018-08-27,7,"Terrestrial","Small",0
6,2018-08-27,9,"Terrestrial","Small",0
6,2018-08-27,8,"Terrestrial","Small",0
6,2018-08-27,2,"Terrestrial","Small",0
6,2018-08-27,1,"Terrestrial","Small",0
6,2018-08-27,4,"Terrestrial","Small",0
6,2018-08-27,10,"Terrestrial","Small",0
6,2018-09-04,2,"Terrestrial","Small",0
6,2018-09-04,5,"Terrestrial","Small",0
6,2018-09-04,7,"Terrestrial","Small",0
6,2018-09-04,6,"Terrestrial","Small",0
6,2018-09-04,8,"Terrestrial","Small",0
6,2018-09-04,9,"Terrestrial","Small",0
6,2018-09-04,3,"Terrestrial","Small",0
6,2018-09-04,4,"Terrestrial","Small",0
6,2018-09-04,1,"Terrestrial","Small",0
6,2018-09-04,10,"Terrestrial","Small",0
6,2018-09-10,4,"Terrestrial","Small",0
6,2018-09-10,5,"Terrestrial","Small",0
6,2018-09-10,10,"Terrestrial","Small",0
6,2018-09-10,3,"Terrestrial","Small",0
6,2018-09-10,8,"Terrestrial","Small",0
6,2018-09-10,6,"Terrestrial","Small",0
6,2018-09-10,7,"Terrestrial","Small",0
6,2018-09-10,2,"Terrestrial","Small",0
6,2018-09-10,9,"Terrestrial","Small",0
6,2018-09-10,1,"Terrestrial","Small",0
6,2018-09-17,8,"Terrestrial","Small",0
6,2018-09-17,10,"Terrestrial","Small",0
6,2018-09-17,2,"Terrestrial","Small",0
6,2018-09-17,4,"Terrestrial","Small",0
6,2018-09-17,1,"Terrestrial","Small",0
6,2018-09-17,5,"Terrestrial","Small",0
6,2018-09-17,9,"Terrestrial","Small",0
6,2018-09-17,7,"Terrestrial","Small",0
6,2018-09-17,3,"Terrestrial","Small",0
6,2018-09-17,6,"Terrestrial","Small",0
6,2018-09-24,3,"Terrestrial","Small",0
6,2018-09-24,9,"Terrestrial","Small",0
6,2018-09-24,8,"Terrestrial","Small",0
6,2018-09-24,10,"Terrestrial","Small",0
6,2018-09-24,4,"Terrestrial","Small",0
6,2018-09-24,2,"Terrestrial","Small",0
6,2018-09-24,1,"Terrestrial","Small",0
6,2018-09-24,7,"Terrestrial","Small",0
6,2018-09-24,6,"Terrestrial","Small",0
6,2018-09-24,5,"Terrestrial","Small",0
6,2018-10-01,3,"Terrestrial","Small",0
6,2018-10-01,9,"Terrestrial","Small",0
6,2018-10-01,1,"Terrestrial","Small",0
6,2018-10-01,5,"Terrestrial","Small",0
6,2018-10-01,7,"Terrestrial","Small",0
6,2018-10-01,4,"Terrestrial","Small",0
6,2018-10-01,10,"Terrestrial","Small",0
6,2018-10-01,6,"Terrestrial","Small",0
6,2018-10-01,2,"Terrestrial","Small",0
6,2018-10-01,8,"Terrestrial","Small",0
6,2018-10-08,1,"Terrestrial","Small",0
6,2018-10-08,2,"Terrestrial","Small",0
6,2018-10-08,4,"Terrestrial","Small",0
6,2018-10-08,3,"Terrestrial","Small",0
6,2018-10-08,6,"Terrestrial","Small",0
6,2018-10-08,7,"Terrestrial","Small",0
6,2018-10-08,8,"Terrestrial","Small",0
6,2018-10-08,5,"Terrestrial","Small",0
6,2018-10-08,9,"Terrestrial","Small",0
6,2018-10-08,10,"Terrestrial","Small",0
6,2018-10-15,1,"Terrestrial","Small",0
6,2018-10-15,3,"Terrestrial","Small",0
6,2018-10-15,5,"Terrestrial","Small",0
6,2018-10-15,7,"Terrestrial","Small",0
6,2018-10-15,6,"Terrestrial","Small",0
6,2018-10-15,4,"Terrestrial","Small",0
6,2018-10-15,8,"Terrestrial","Small",0
6,2018-10-15,2,"Terrestrial","Small",0
6,2018-10-15,9,"Terrestrial","Small",0
6,2018-10-15,10,"Terrestrial","Small",0
6,2018-10-22,1,"Terrestrial","Small",0
6,2018-10-22,3,"Terrestrial","Small",0
6,2018-10-22,4,"Terrestrial","Small",0
6,2018-10-22,5,"Terrestrial","Small",0
6,2018-10-22,8,"Terrestrial","Small",0
6,2018-10-22,6,"Terrestrial","Small",0
6,2018-10-22,10,"Terrestrial","Small",0
6,2018-10-22,9,"Terrestrial","Small",0
6,2018-10-22,2,"Terrestrial","Small",0
6,2018-10-22,7,"Terrestrial","Small",0
6,2018-10-29,2,"Terrestrial","Small",0
6,2018-10-29,7,"Terrestrial","Small",0
6,2018-10-29,1,"Terrestrial","Small",0
6,2018-10-29,3,"Terrestrial","Small",0
6,2018-10-29,4,"Terrestrial","Small",0
6,2018-10-29,5,"Terrestrial","Small",0
6,2018-10-29,6,"Terrestrial","Small",0
6,2018-10-29,8,"Terrestrial","Small",0
6,2018-10-29,9,"Terrestrial","Small",0
6,2018-10-29,10,"Terrestrial","Small",0
6,2018-11-05,2,"Terrestrial","Small",0
6,2018-11-05,1,"Terrestrial","Small",0
6,2018-11-05,7,"Terrestrial","Small",0
6,2018-11-05,9,"Terrestrial","Small",0
6,2018-11-05,10,"Terrestrial","Small",0
6,2018-11-05,6,"Terrestrial","Small",0
6,2018-11-05,8,"Terrestrial","Small",0
6,2018-11-05,5,"Terrestrial","Small",0
6,2018-11-05,4,"Terrestrial","Small",0
6,2018-11-05,3,"Terrestrial","Small",0
6,2018-11-12,1,"Terrestrial","Small",0
6,2018-11-12,2,"Terrestrial","Small",0
6,2018-11-12,5,"Terrestrial","Small",0
6,2018-11-12,7,"Terrestrial","Small",0
6,2018-11-12,9,"Terrestrial","Small",0
6,2018-11-12,10,"Terrestrial","Small",0
6,2018-11-12,3,"Terrestrial","Small",0
6,2018-11-12,6,"Terrestrial","Small",0
6,2018-11-12,4,"Terrestrial","Small",0
6,2018-11-12,8,"Terrestrial","Small",0
9,2018-05-21,9,"Terrestrial","Small",2
9,2018-05-21,6,"Terrestrial","Small",1
9,2018-05-21,10,"Terrestrial","Small",5
9,2018-05-21,1,"Terrestrial","Small",2
9,2018-05-21,2,"Terrestrial","Small",0
9,2018-05-21,8,"Terrestrial","Small",0
9,2018-05-21,3,"Terrestrial","Small",2
9,2018-05-21,5,"Terrestrial","Small",2
9,2018-05-21,4,"Terrestrial","Small",2
9,2018-05-21,7,"Terrestrial","Small",0
9,2018-05-29,1,"Terrestrial","Small",9
9,2018-05-29,3,"Terrestrial","Small",13
9,2018-05-29,4,"Terrestrial","Small",5
9,2018-05-29,7,"Terrestrial","Small",6
9,2018-05-29,6,"Terrestrial","Small",4
9,2018-05-29,2,"Terrestrial","Small",6
9,2018-05-29,10,"Terrestrial","Small",1
9,2018-05-29,8,"Terrestrial","Small",2
9,2018-05-29,9,"Terrestrial","Small",10
9,2018-05-29,5,"Terrestrial","Small",4
9,2018-06-04,8,"Terrestrial","Small",0
9,2018-06-04,1,"Terrestrial","Small",0
9,2018-06-04,3,"Terrestrial","Small",0
9,2018-06-04,5,"Terrestrial","Small",0
9,2018-06-04,9,"Terrestrial","Small",0
9,2018-06-04,10,"Terrestrial","Small",0
9,2018-06-04,6,"Terrestrial","Small",0
9,2018-06-04,7,"Terrestrial","Small",0
9,2018-06-04,4,"Terrestrial","Small",0
9,2018-06-04,2,"Terrestrial","Small",0
9,2018-06-11,2,"Terrestrial","Small",0
9,2018-06-11,9,"Terrestrial","Small",0
9,2018-06-11,3,"Terrestrial","Small",0
9,2018-06-11,6,"Terrestrial","Small",0
9,2018-06-11,5,"Terrestrial","Small",0
9,2018-06-11,4,"Terrestrial","Small",0
9,2018-06-11,10,"Terrestrial","Small",0
9,2018-06-11,7,"Terrestrial","Small",0
9,2018-06-11,1,"Terrestrial","Small",0
9,2018-06-11,8,"Terrestrial","Small",0
9,2018-06-18,8,"Terrestrial","Small",0
9,2018-06-18,2,"Terrestrial","Small",0
9,2018-06-18,1,"Terrestrial","Small",0
9,2018-06-18,10,"Terrestrial","Small",0
9,2018-06-18,3,"Terrestrial","Small",0
9,2018-06-18,5,"Terrestrial","Small",0
9,2018-06-18,4,"Terrestrial","Small",0
9,2018-06-18,7,"Terrestrial","Small",0
9,2018-06-18,6,"Terrestrial","Small",0
9,2018-06-18,9,"Terrestrial","Small",0
9,2018-06-25,3,"Terrestrial","Small",0
9,2018-06-25,4,"Terrestrial","Small",0
9,2018-06-25,2,"Terrestrial","Small",0
9,2018-06-25,7,"Terrestrial","Small",0
9,2018-06-25,9,"Terrestrial","Small",0
9,2018-06-25,5,"Terrestrial","Small",0
9,2018-06-25,1,"Terrestrial","Small",0
9,2018-06-25,8,"Terrestrial","Small",0
9,2018-06-25,6,"Terrestrial","Small",0
9,2018-06-25,10,"Terrestrial","Small",0
9,2018-07-02,9,"Terrestrial","Small",0
9,2018-07-02,10,"Terrestrial","Small",0
9,2018-07-02,1,"Terrestrial","Small",0
9,2018-07-02,2,"Terrestrial","Small",0
9,2018-07-02,4,"Terrestrial","Small",0
9,2018-07-02,7,"Terrestrial","Small",0
9,2018-07-02,3,"Terrestrial","Small",0
9,2018-07-02,5,"Terrestrial","Small",0
9,2018-07-02,6,"Terrestrial","Small",0
9,2018-07-02,8,"Terrestrial","Small",0
9,2018-07-09,1,"Terrestrial","Small",0
9,2018-07-09,2,"Terrestrial","Small",0
9,2018-07-09,3,"Terrestrial","Small",0
9,2018-07-09,8,"Terrestrial","Small",0
9,2018-07-09,10,"Terrestrial","Small",0
9,2018-07-09,9,"Terrestrial","Small",0
9,2018-07-09,6,"Terrestrial","Small",0
9,2018-07-09,4,"Terrestrial","Small",0
9,2018-07-09,5,"Terrestrial","Small",0
9,2018-07-09,7,"Terrestrial","Small",0
9,2018-07-16,10,"Terrestrial","Small",0
9,2018-07-16,4,"Terrestrial","Small",0
9,2018-07-16,3,"Terrestrial","Small",0
9,2018-07-16,5,"Terrestrial","Small",0
9,2018-07-16,9,"Terrestrial","Small",0
9,2018-07-16,1,"Terrestrial","Small",0
9,2018-07-16,2,"Terrestrial","Small",0
9,2018-07-16,8,"Terrestrial","Small",0
9,2018-07-16,6,"Terrestrial","Small",0
9,2018-07-16,7,"Terrestrial","Small",0
9,2018-07-23,6,"Terrestrial","Small",0
9,2018-07-23,3,"Terrestrial","Small",0
9,2018-07-23,9,"Terrestrial","Small",0
9,2018-07-23,4,"Terrestrial","Small",0
9,2018-07-23,2,"Terrestrial","Small",0
9,2018-07-23,5,"Terrestrial","Small",0
9,2018-07-23,8,"Terrestrial","Small",0
9,2018-07-23,10,"Terrestrial","Small",3
9,2018-07-23,1,"Terrestrial","Small",0
9,2018-07-23,7,"Terrestrial","Small",0
9,2018-07-30,2,"Terrestrial","Small",1
9,2018-07-30,6,"Terrestrial","Small",0
9,2018-07-30,9,"Terrestrial","Small",0
9,2018-07-30,8,"Terrestrial","Small",0
9,2018-07-30,10,"Terrestrial","Small",0
9,2018-07-30,3,"Terrestrial","Small",0
9,2018-07-30,1,"Terrestrial","Small",0
9,2018-07-30,5,"Terrestrial","Small",0
9,2018-07-30,7,"Terrestrial","Small",0
9,2018-07-30,4,"Terrestrial","Small",0
9,2018-08-06,2,"Terrestrial","Small",0
9,2018-08-06,8,"Terrestrial","Small",0
9,2018-08-06,10,"Terrestrial","Small",0
9,2018-08-06,6,"Terrestrial","Small",0
9,2018-08-06,1,"Terrestrial","Small",0
9,2018-08-06,5,"Terrestrial","Small",0
9,2018-08-06,9,"Terrestrial","Small",0
9,2018-08-06,4,"Terrestrial","Small",0
9,2018-08-06,3,"Terrestrial","Small",0
9,2018-08-06,7,"Terrestrial","Small",0
9,2018-08-13,10,"Terrestrial","Small",0
9,2018-08-13,9,"Terrestrial","Small",0
9,2018-08-13,2,"Terrestrial","Small",0
9,2018-08-13,4,"Terrestrial","Small",0
9,2018-08-13,7,"Terrestrial","Small",0
9,2018-08-13,6,"Terrestrial","Small",0
9,2018-08-13,1,"Terrestrial","Small",0
9,2018-08-13,5,"Terrestrial","Small",0
9,2018-08-13,3,"Terrestrial","Small",0
9,2018-08-13,8,"Terrestrial","Small",0
9,2018-08-20,1,"Terrestrial","Small",0
9,2018-08-20,7,"Terrestrial","Small",0
9,2018-08-20,4,"Terrestrial","Small",0
9,2018-08-20,2,"Terrestrial","Small",0
9,2018-08-20,10,"Terrestrial","Small",0
9,2018-08-20,3,"Terrestrial","Small",0
9,2018-08-20,5,"Terrestrial","Small",0
9,2018-08-20,6,"Terrestrial","Small",0
9,2018-08-20,9,"Terrestrial","Small",0
9,2018-08-20,8,"Terrestrial","Small",0
9,2018-08-27,3,"Terrestrial","Small",0
9,2018-08-27,7,"Terrestrial","Small",0
9,2018-08-27,1,"Terrestrial","Small",0
9,2018-08-27,2,"Terrestrial","Small",0
9,2018-08-27,5,"Terrestrial","Small",0
9,2018-08-27,6,"Terrestrial","Small",0
9,2018-08-27,8,"Terrestrial","Small",0
9,2018-08-27,10,"Terrestrial","Small",0
9,2018-08-27,9,"Terrestrial","Small",0
9,2018-08-27,4,"Terrestrial","Small",0
9,2018-09-04,9,"Terrestrial","Small",0
9,2018-09-04,6,"Terrestrial","Small",0
9,2018-09-04,1,"Terrestrial","Small",0
9,2018-09-04,4,"Terrestrial","Small",0
9,2018-09-04,2,"Terrestrial","Small",0
9,2018-09-04,7,"Terrestrial","Small",0
9,2018-09-04,10,"Terrestrial","Small",0
9,2018-09-04,5,"Terrestrial","Small",0
9,2018-09-04,3,"Terrestrial","Small",0
9,2018-09-04,8,"Terrestrial","Small",0
9,2018-09-10,8,"Terrestrial","Small",0
9,2018-09-10,7,"Terrestrial","Small",0
9,2018-09-10,3,"Terrestrial","Small",0
9,2018-09-10,10,"Terrestrial","Small",0
9,2018-09-10,5,"Terrestrial","Small",0
9,2018-09-10,9,"Terrestrial","Small",0
9,2018-09-10,1,"Terrestrial","Small",0
9,2018-09-10,4,"Terrestrial","Small",0
9,2018-09-10,2,"Terrestrial","Small",0
9,2018-09-10,6,"Terrestrial","Small",0
9,2018-09-17,2,"Terrestrial","Small",0
9,2018-09-17,1,"Terrestrial","Small",0
9,2018-09-17,10,"Terrestrial","Small",0
9,2018-09-17,3,"Terrestrial","Small",0
9,2018-09-17,8,"Terrestrial","Small",0
9,2018-09-17,9,"Terrestrial","Small",0
9,2018-09-17,7,"Terrestrial","Small",0
9,2018-09-17,6,"Terrestrial","Small",0
9,2018-09-17,4,"Terrestrial","Small",0
9,2018-09-17,5,"Terrestrial","Small",0
9,2018-09-24,4,"Terrestrial","Small",0
9,2018-09-24,3,"Terrestrial","Small",0
9,2018-09-24,1,"Terrestrial","Small",0
9,2018-09-24,6,"Terrestrial","Small",0
9,2018-09-24,5,"Terrestrial","Small",0
9,2018-09-24,7,"Terrestrial","Small",0
9,2018-09-24,8,"Terrestrial","Small",0
9,2018-09-24,9,"Terrestrial","Small",0
9,2018-09-24,10,"Terrestrial","Small",0
9,2018-09-24,2,"Terrestrial","Small",0
9,2018-10-01,2,"Terrestrial","Small",2
9,2018-10-01,10,"Terrestrial","Small",2
9,2018-10-01,3,"Terrestrial","Small",1
9,2018-10-01,4,"Terrestrial","Small",1
9,2018-10-01,1,"Terrestrial","Small",2
9,2018-10-01,5,"Terrestrial","Small",3
9,2018-10-01,7,"Terrestrial","Small",1
9,2018-10-01,8,"Terrestrial","Small",2
9,2018-10-01,6,"Terrestrial","Small",0
9,2018-10-01,9,"Terrestrial","Small",0
9,2018-10-08,8,"Terrestrial","Small",0
9,2018-10-08,3,"Terrestrial","Small",0
9,2018-10-08,2,"Terrestrial","Small",0
9,2018-10-08,4,"Terrestrial","Small",0
9,2018-10-08,7,"Terrestrial","Small",0
9,2018-10-08,6,"Terrestrial","Small",0
9,2018-10-08,5,"Terrestrial","Small",0
9,2018-10-08,1,"Terrestrial","Small",0
9,2018-10-08,9,"Terrestrial","Small",0
9,2018-10-08,10,"Terrestrial","Small",0
9,2018-10-15,6,"Terrestrial","Small",0
9,2018-10-15,10,"Terrestrial","Small",0
9,2018-10-15,3,"Terrestrial","Small",0
9,2018-10-15,9,"Terrestrial","Small",0
9,2018-10-15,2,"Terrestrial","Small",0
9,2018-10-15,5,"Terrestrial","Small",0
9,2018-10-15,4,"Terrestrial","Small",0
9,2018-10-15,8,"Terrestrial","Small",0
9,2018-10-15,1,"Terrestrial","Small",0
9,2018-10-15,7,"Terrestrial","Small",0
9,2018-10-22,3,"Terrestrial","Small",0
9,2018-10-22,5,"Terrestrial","Small",0
9,2018-10-22,8,"Terrestrial","Small",0
9,2018-10-22,4,"Terrestrial","Small",0
9,2018-10-22,10,"Terrestrial","Small",0
9,2018-10-22,2,"Terrestrial","Small",0
9,2018-10-22,9,"Terrestrial","Small",0
9,2018-10-22,6,"Terrestrial","Small",0
9,2018-10-22,7,"Terrestrial","Small",0
9,2018-10-22,1,"Terrestrial","Small",0
9,2018-10-29,7,"Terrestrial","Small",0
9,2018-10-29,1,"Terrestrial","Small",0
9,2018-10-29,2,"Terrestrial","Small",0
9,2018-10-29,4,"Terrestrial","Small",0
9,2018-10-29,5,"Terrestrial","Small",0
9,2018-10-29,6,"Terrestrial","Small",0
9,2018-10-29,8,"Terrestrial","Small",0
9,2018-10-29,9,"Terrestrial","Small",0
9,2018-10-29,10,"Terrestrial","Small",0
9,2018-10-29,3,"Terrestrial","Small",0
9,2018-11-05,1,"Terrestrial","Small",0
9,2018-11-05,3,"Terrestrial","Small",0
9,2018-11-05,6,"Terrestrial","Small",0
9,2018-11-05,9,"Terrestrial","Small",0
9,2018-11-05,2,"Terrestrial","Small",0
9,2018-11-05,5,"Terrestrial","Small",0
9,2018-11-05,8,"Terrestrial","Small",0
9,2018-11-05,10,"Terrestrial","Small",0
9,2018-11-05,4,"Terrestrial","Small",0
9,2018-11-05,7,"Terrestrial","Small",0
9,2018-11-12,8,"Terrestrial","Small",0
9,2018-11-12,9,"Terrestrial","Small",0
9,2018-11-12,3,"Terrestrial","Small",0
9,2018-11-12,7,"Terrestrial","Small",0
9,2018-11-12,1,"Terrestrial","Small",0
9,2018-11-12,10,"Terrestrial","Small",0
9,2018-11-12,2,"Terrestrial","Small",0
9,2018-11-12,4,"Terrestrial","Small",0
9,2018-11-12,5,"Terrestrial","Small",0
9,2018-11-12,6,"Terrestrial","Small",0
1,2018-05-14,6,"Other","Small",0
1,2018-05-14,4,"Other","Small",0
1,2018-05-14,10,"Other","Small",0
1,2018-05-14,2,"Other","Small",0
1,2018-05-14,7,"Other","Small",0
1,2018-05-14,1,"Other","Small",0
1,2018-05-14,3,"Other","Small",0
1,2018-05-14,5,"Other","Small",0
1,2018-05-14,8,"Other","Small",0
1,2018-05-14,9,"Other","Small",0
1,2018-05-21,7,"Other","Small",0
1,2018-05-21,9,"Other","Small",0
1,2018-05-21,10,"Other","Small",0
1,2018-05-21,3,"Other","Small",0
1,2018-05-21,1,"Other","Small",0
1,2018-05-21,2,"Other","Small",0
1,2018-05-21,4,"Other","Small",0
1,2018-05-21,5,"Other","Small",0
1,2018-05-21,6,"Other","Small",0
1,2018-05-21,8,"Other","Small",0
1,2018-05-29,9,"Other","Small",0
1,2018-05-29,1,"Other","Small",0
1,2018-05-29,7,"Other","Small",0
1,2018-05-29,8,"Other","Small",0
1,2018-05-29,4,"Other","Small",0
1,2018-05-29,2,"Other","Small",0
1,2018-05-29,3,"Other","Small",0
1,2018-05-29,6,"Other","Small",0
1,2018-05-29,5,"Other","Small",0
1,2018-05-29,10,"Other","Small",0
1,2018-06-04,6,"Other","Small",0
1,2018-06-04,8,"Other","Small",0
1,2018-06-04,9,"Other","Small",0
1,2018-06-04,2,"Other","Small",0
1,2018-06-04,3,"Other","Small",0
1,2018-06-04,7,"Other","Small",0
1,2018-06-04,4,"Other","Small",0
1,2018-06-04,1,"Other","Small",0
1,2018-06-04,5,"Other","Small",0
1,2018-06-04,10,"Other","Small",0
1,2018-06-04,NA,"Other","Small",0
1,2018-06-11,1,"Other","Small",0
1,2018-06-11,2,"Other","Small",0
1,2018-06-11,3,"Other","Small",0
1,2018-06-11,5,"Other","Small",0
1,2018-06-11,7,"Other","Small",0
1,2018-06-11,6,"Other","Small",0
1,2018-06-11,4,"Other","Small",0
1,2018-06-11,8,"Other","Small",0
1,2018-06-11,9,"Other","Small",0
1,2018-06-11,10,"Other","Small",0
1,2018-06-18,10,"Other","Small",0
1,2018-06-18,4,"Other","Small",0
1,2018-06-18,2,"Other","Small",0
1,2018-06-18,1,"Other","Small",0
1,2018-06-18,3,"Other","Small",0
1,2018-06-18,7,"Other","Small",0
1,2018-06-18,9,"Other","Small",0
1,2018-06-18,5,"Other","Small",0
1,2018-06-18,6,"Other","Small",0
1,2018-06-18,8,"Other","Small",0
1,2018-06-25,5,"Other","Small",0
1,2018-06-25,3,"Other","Small",0
1,2018-06-25,8,"Other","Small",0
1,2018-06-25,6,"Other","Small",0
1,2018-06-25,2,"Other","Small",0
1,2018-06-25,1,"Other","Small",0
1,2018-06-25,4,"Other","Small",0
1,2018-06-25,7,"Other","Small",0
1,2018-06-25,9,"Other","Small",0
1,2018-06-25,10,"Other","Small",0
1,2018-07-16,9,"Other","Small",0
1,2018-07-16,4,"Other","Small",0
1,2018-07-16,5,"Other","Small",0
1,2018-07-16,2,"Other","Small",0
1,2018-07-16,10,"Other","Small",0
1,2018-07-16,1,"Other","Small",0
1,2018-07-16,3,"Other","Small",0
1,2018-07-16,6,"Other","Small",0
1,2018-07-16,7,"Other","Small",0
1,2018-07-16,8,"Other","Small",0
1,2018-07-23,4,"Other","Small",0
1,2018-07-23,8,"Other","Small",0
1,2018-07-23,3,"Other","Small",0
1,2018-07-23,2,"Other","Small",0
1,2018-07-23,9,"Other","Small",0
1,2018-07-23,10,"Other","Small",0
1,2018-07-23,1,"Other","Small",0
